mmsi,vessel_code,vessel_name,imo,call_sign,l,w,draft,cargo,vessel_group
316028723,,TYMAC SPRAY,,,,11.1499996185303,,,
316028733,,,,,,,,,
316028739,,C-TOW LYNWOOD,,,,,,,
316028749,,C-TOW GIBSONS,,,,,,,
316028787,,XS,,,,,,,
316028812,,NORDIC SAGA,,VA5284,,,,,
316028826,,ALLANTE,,,,,,,
316028835,,FRASER LIFEBOAT,,,,,,,
316028837,,CHRISTINA ROSE,,CFN7042,,,,,
316028848,,,,,,,,,
316028909,,QUADRANT COMMANDER,,,,,,,
316028949,,ROYAL LANCER,,,,,,,
316028958,,C23395BC,,CFN6798,,7.53000020980835,,,
316028968,,OCCAM'S RAZOR,,,,,,,
316028973,,DONNA LOU,,,,,,,
316028991,,AZURA KAI,,CFN7007,,12.130000114440902,3.9000000953674303,,
316029003,,OMOO,,,,,,,
316029024,,EXPRESSO,,,,,,,
316029041,,THEODORE,,CFN7012,,,,,
316029113,,MOMENTUM,,,,,,,
316029142,,CONTAGIOUS,,,,,,,
316029145,,GRACED,,,,8.52999973297119,,,
316029178,,BALLENA,,,,,,,
316029182,,MARIS,,,,,,,
316029203,,SHOCKING LESSON,,,,,,,
316029221,,BALLADEER I,,,,,,,
316029343,,AEGEAN,,,,,,,
316029378,,TELEOS,,,,,,,
316029523,,GLENROY,,,,,,,
316029534,,,,,,,,,
316029537,,SEA FURY,,,,,,,
316029551,,GHOSTRIDER,,,,,,,
316029594,,TRIPLE CROWN,,,,,,,
316029632,,STRAIT MARINE,,,,,,,
316029725,,VIKING KING,,,,,,,
316029791,,AUSSIE GAL,,,,,,,
316029865,,C-TOW NANAIMO,,,,,,,
316029941,,PELA,,,,,,,
316029948,,MI AMERE,,,,,,,
316029965,,BILL L LEDCOR,IMO8783622,,,,,,
316029981,,FIVE KINGS,,,,,,,
316029984,,H TWO OWE,,,,,,,
316030053,,WATERFRONT I,,,,13.4899997711182,4.5,,
316030159,,HEIRESS 2,,,,,,,
316030163,,COASTAL COTTAGE,,,,,,,
316030165,,ELEANOR-J,,,,,,,
316030322,,ASCENTE,,CFN7234,,,,,
316030349,,KISAME,,CFN7241,,,,,
316030356,,SR470,,,,,,,
316030443,,MASTERCRAFT,,,,,,,
316030447,,ENVIRONMENT CANADA,,,,,,,
316030453,,CAFE DEL MAR,,,,,,,
316030507,,RAMPART,,CFN7266,,,,,
316030546,,HAIDA GAL,,,,,,,
316030644,,BAYNES SOUND CONNECT,IMO9739252,CFN7319,,78.0,,,
316030724,,MISS-ILSE,,CFN7295,,,,,
316030737,,TRANQUILITY C,,,,,,,
316030761,,SILVERWIND,,CFN7305,,,,,
316030779,,CHALLENGER,,,,,,,
316030894,,SALTY DAWG,,CFN7365,,,,,
316030904,,OXYGEN,,,,,,,
316030908,,,,,,,,,
316030924,,C24405BC,,CFN7334,,,,,
316030941,,COMMOCEAN,,,,,,,
316030957,,AMUN-RA,,,,13.8400001525879,4.48999977111816,,
316030999,,ISLAND ECHO,,,,,,,
316031036,,BLACK HOLE SUN,,,,,,,
316031044,,,,,,,,,
316031048,,SST CAPILANO,IMO9744477,,,21.690000534057603,,,
316031097,,COPPER RAVEN,,,,,,,
316031099,,DEEP SNIPER,,,,,,,
316031105,,NOTA BENE,,,,,,,
316031142,,PEGASUS,,,,15.0,,,
316031147,,DIVONA SEA,,,,,,,
316031166,,NORTHERN RANGER,,CFN7380,,,,,
316031183,,,,,,,,,
316031193,,,,,,,,,
316031202,,RESOLUTION II,,,,,,,
316031234,,,,,,,,,
316031248,,MERLIN V,,,,,,,
316031261,,MISS TEMPER TANTRUM,,,,,,,
316031295,,REDUX,,CFA2055,,,,,
316031298,,NORTH ARM COMET,,,,,,,
316031352,,LORNE M LEDCOR,,,,14.7600002288818,6.860000133514401,,
316031378,,GUARDIAN 1,,,,,,,
316031397,,,,,,,,,
316031455,,GOLDCREST,,,,,,,
316031481,,HERB L LEDCOR,,,,,,,
316031482,,RIO DORADO,,,,,,,
316031495,,,,,,,,,
316031505,,TIOGA,,,,,,,
316031591,,BRIGUS,,,,,,,
316031611,,SINGLE MALT,,,,,,,
316031628,,PEGASUS II,,,,,,,
316031642,,REEL DEAL,,,,,,,
316031693,,,,,,,,,
316031782,,SERENITY II,,CFA2065,,,,,
316031866,,,,,,,,,
316031868,,F FOR FREDDIE,,,,,,,
316031921,,GRAMPUS,,,,,,,
316031947,,PEREGRINE,,CFA2089,,,,,
316031968,,FRANGIPANI I,,,,,,,
316031981,,FRANCISCAN NO 1,,CFBB,,,,,
316032033,,ANGELIQUE II,,,,,,,
316032137,,KOHILO,,,,,,,
316032171,,SIR REEL V,,,,,,,
316032244,,,,,,,,,
316032249,,SPIRIT SEA,,,,,,,
316032301,,GHOST RIVER,,,,,,,
316032305,,,,,,,,,
316032334,,SALISH DRAGON,,CFA2138,,,,,
316032383,,VOYAGE,,,,,,,
316032392,,,,,,,,,
316032407,,BELLA,,CFA2152,,,,,
316032408,,EVA'S DOCKER,,,,,,,
316032491,,KERENZA,,,,,,,
316032638,,VALLEY GIRL,,,,,,,
316032668,,DANCE LIGHTLY TOO,,,,,,,
316032704,,SOULSTAR,,CFA2195,,,,,
316032725,,BC536433,,,,,,,
316032726,,WEST COAST GIRL,,,,,,,
316032748,,,,,,,,,
316032771,,POLARIS,,,,,,,
316032797,,MAYALUGA,,CFA2202,,,,,
316032839,,OCEAN ROMANCER,,,,,,,
316032841,,HIGHLAND MARY,,,,,,,
316032858,,SALISH SEA DREAM,,,,,,,
316033048,,TOFINO 1,,CGAC,,,,,
316033054,,MARIANNE,,,,,,,
316033071,,DAVID J,,,,,,,
316033083,,RCM SAR 14,,,,,,,
316033093,,,,,,,,,
316033095,,CELESTIAL STORM,,CFA2252,,,,,
316033139,,SELKIE,,CFCC,,,,,
316033152,,RCM-SAR 1B,,,,,,,
316033154,,EOS,,,,10.5,,,
316033186,,NARROWS WARRIOR,,,,8.699999809265138,,,
316033187,,MAYUK KNIGHT,,,,13.1999998092651,,,
316033206,,,,,,,,,
316033208,,FERROUS,,,,,,,
316033232,,SCORPIO,,,,,,,
316033234,,,,,,,,,
316033236,,THE RELIC,,,,,,,
316033273,,,,,,,,,
316033323,,GEMINIS DREAM,,VA7SHA,,,,,
316033353,,,,,,,,,
316033354,,DELTA MARINE,,,,,,,
316033399,,SST SALISH,IMO9744489,CFCP,,,,,
316033425,,,,,,,,,
316033426,,SEAS THE DAY!,,,,,,,
316033435,,LION OF THE SEA,,,,,,,
316033478,,RCM SAR-36,,,,,,,
316033481,,JOSEPHINA,,,,,,,
316033488,,,,,,,,,
316033492,,HARMONY,,,,,,,
316033536,,DANA ROSE,,,,,,,
316033553,,C25949BC,,CFDB,,,,,
316033576,,,,,,,,,
316033584,,,,,,,,,
316033685,,PTURBODACTYL,,,,,,,
316033713,,LADY MARY 5,,,,,,,
316033717,,ONE OF THESE NIGHTS,,,,,,,
316033743,,,,,,,,,
316033768,,ARINA,,,,,,,
316033778,,RIDE THE WIND,,,,,,,
316033798,,,,,,,,,
316033821,,TYEE WARRIOR,,,,,,,
316033836,,,,,,,,,
316033881,,SEA SUITE,,,,,,,
316033883,,T/T DELIRIUM,,,,,,,
316033887,,,,,,,,,
316033905,,,,,,,,,
316033906,,,,,,,,,
316033909,,NEEPAWA II,,,,,,,
316033953,,HECATE SENTINEL,,CFDT,,,,,
316033964,,,,,,,,,
316033966,,,,,,,,,
316034012,,THE GRADUATE,,CFC2022,,,,,
316034016,,SCHOLARSHIP,,VY5355,,,,,
316034069,,DRAGON STAR,,CFDX,,,,,
316034073,,,,,,,,,
316034128,,FEAR KNOT II,,,,,,,
316034156,,,,,,,,,
316034169,,,,,,,,,
316034207,,,,,,,,,
316034228,,,,,,,,,
316034261,,,,,,,,,
316034273,,TERI-J,,,,,,,
316034274,,,,,,,,,
316034303,,SEABREEZE 1,,,,,,,
316034339,,GOTLAND II,,,,,,,
316034362,,,,,,,,,
316034442,,,,,,,,,
316034449,,,,,,,,,
316034456,,,,,,,,,
316034466,,,,,,,,,
316034566,,,,,,,,,
316034591,,,,,,,,,
316034627,,,,,,,,,
316034656,,,,,,,,,
316034689,,,,,,,,,
316034693,,,,,,,,,
316034744,,,,,,,,,
316034827,,,,,,,,,
316034845,,,,,,,,,
316034847,,,,,,,,,
316034848,,,,,,,,,
316034854,,,,,,,,,
316034861,,,,,,,,,
316034873,,,,,,,,,
316034911,,,,,,,,,
316034932,,,,,,,,,
316034963,,,,,,,,,
316034995,,,,,,,,,
316035033,,,,,,,,,
316035153,,,,,,,,,
316035167,,,,,,,,,
316035199,,,,,,,,,
316035204,,,,,,,,,
316035282,,,,,,,,,
316035442,,,,,,,,,
316035479,,,,,,,,,
316035504,,,,,,,,,
316035583,,,,,,,,,
316035589,,,,,,,,,
316035632,,,,,,,,,
316035678,,,,,,,,,
316035744,,,,,,,,,
316035797,,,,,,,,,
316035819,,,,,,,,,
316035848,,,,,,,,,
316035869,,,,,,,,,
316035876,,,,,,,,,
316035906,,,,,,,,,
316035928,,,,,,,,,
316036019,,,,,,,,,
316036053,,,,,,,,,
316036069,,,,,,,,,
316036153,,,,,,,,,
316042004,,,,,,,,,
316066902,,,,,,,,,
316097189,,,,,,,,,
316099670,,,,,,,,,
316111111,,,,,,,,,
316193556,,,,,,,,,
316258000,,,,,,,,,
316280995,,,,,,,,,
316293704,,,,,,,,,
316936128,,,,,,,,,
316999999,,,,,,,,,
317862742,,,,,,,,,
317979559,,,,,,,,,
318108322,,,,,,,,,
318109622,,,,,,,,,
318652872,,,,,,,,,
319008000,,,,,,,,,
319056900,,UNDAUNTED,,ZGDF6,,,,,
319066400,,,,,,,,,
319082600,,NORTH STAR,,ZGEQ,,,,,
319115500,,MANGUSTA,IMO9828651,ZGGK3,,,,,
319127100,,,,,,,,,
319577000,,,,,,,,,
319879000,,ULYSSES,IMO9692545,ZGES2,,107.400001525879,,,
319984008,,,,,,,,,
320049352,,,,,,,,,
320178496,,,,,,,,,
321952001,,,,,,,,,
324178520,,,,,,,,,
324906520,,,,,,,,,
331485518,,,,,,,,,
332112004,,,,,,,,,
332402894,,,,,,,,,
332778438,,,,,,,,,
333184348,,,,,,,,,
333440824,,,,,,,,,
333447398,,,,,,,,,
333871090,,,,,,,,,
333933848,,,,,,,,,
333958718,,,,,,,,,
334612354,,,,,,,,,
337028025,,,,,,,,,
337660110,,,,,,,,,
337790895,,,,,,,,,
337941946,,,,,,,,,
338001016,,,,,,,,,
338001965,,,,,,,,,
338010254,,,,,,,,,
338010442,,,,,,,,,
338022984,,,,,,,,,
338027372,,,,,,,,,
338028564,,FARALLON,,,,,,,
338032307,,,,,,,,,
338039395,,,,,,,,,
338041291,,,,,,,,,
338041813,,ANNETTA,,,,6.17000007629395,,,
338044346,,,,,,,,,
338047892,,,,,,,,,
338048540,,,,,,,,,
338051951,,,,,,,,,
338058135,,ARGONATH,,,,,,,
338060019,,CAPTAIN PIKE,,,,4.57000017166138,,,
338060063,,,,,,,,,
338060224,,,,,,,,,
338069027,,PUGET STAR,,,,,,,
338069994,,ENDLESS,,,,13.4099998474121,,,
338072397,,ICEWEGIAN,,,,16.1499996185303,,,
338072774,,,,,,,,,
338073148,,RIMO,,,,,,,
338073271,,,,,,,,,
338075252,,AWAKENING,,,,,,,
338077085,,NWFR MARINE 21,,,,6.400000095367429,,,
338079528,,,,,,,,,
338081965,,,,,,,,,
338083587,,RADAR MARINE,,,,,,,
338085238,,,,,,,,,
338085239,,,,,,,,,
338085242,,,,,,,,,
338086125,,VIGILANT,,,,13.4099998474121,,,
338086354,,,,,,,,,
338086536,,GIG HARBOR PD,,,,6.400000095367429,,,
338086647,,,,,,,,,
338086845,,,,,,,,,
338087376,,,,,,,,,
338088165,,,,,,,,,
338089000,,,,,,,,,
338090597,,DESERT STAR,,,,,,,
338090731,,UNKNOWN,,,,,,,
338091447,,BEARS DEN,,,,6.71000003814697,,,
338092678,,,,,,,,,
338092857,,,,,,,,,
338093069,,,,,,,,,
338096006,,,,,,,,,
338097383,,,,,,,,,
338097722,,,,,,,,,
338098765,,,,,,,,,
338099654,,,,,,,,,
338099938,,SMALL POTATOES,,,,6.099999904632571,,,
338100295,,,,,,,,,
338100466,,,,,,,,,
338101319,,,,,,,,,
338103017,,,,,,,,,
338103724,,,,,,,,,
338104259,,,,,,,,,
338106415,,,,,,,,,
338107525,,,,,,,,,
338107845,,,,,,,,,
338107872,,,,,,,,,
338107922,,,,,,,,,
338108125,,,,,,,,,
338108675,,,,,,,,,
338109824,,,,,,,,,
338109838,,,,,,,,,
338113243,,CASCADIA,,,,,,,
338115737,,,,,,,,,
338117174,,,,,,,,,
338118102,,,,,,,,,
338118457,,,,,,,,,
338119625,,MARS,,,,,,,
338121217,,,,,,,,,
338122797,,KINGFISHER,,,,14.630000114440902,,,
338123987,,DREDGE NO 8,,,,,,,
338125487,,CHAPTER TWO,,,,8.52999973297119,,,
338127798,,,,,,,,,
338128566,,,,,,,,,
338129595,,MR POPEYE,,,,21.0300006866455,,,
338131798,,,,,,,,,
338131849,,MIDNIGHT FLYER,,,,,,,
338134048,,SEA TREAT,,,,,,,
338134127,,C-HAWK,,,,6.71000003814697,,,
338134242,,,,,,,,,
338134531,,RANGER 303,,,,6.400000095367429,,,
338134706,,CATALYST,,,,,,,
338135496,,,,,,,,,
338135587,,ARCTIC LOON,,,,,,,
338138443,,,,,,,,,
338138694,,COMPASS ROSE II,,,,9.56999969482422,,,
338139096,,,,,,,,,
338139285,,NOGGINSTORM,,,,8.22999954223633,,,
338139471,,,,,,,,,
338139686,,,,,,,,,
338140283,,FISH ONE,,WAM8729,,6.71000003814697,,,
338140284,,FISH TWO,,WAM8729,,6.71000003814697,,,
338140327,,ROB ROY,,,,,,,
338140416,,BLUE TANGO,,,,11.279999732971199,,,
338141592,,MOLLUSCAN,,,,10.0600004196167,,,
338141646,,RESCUE BOAT-80,,,,9.14000034332275,,,
338141971,,,,,,,,,
338142414,,,,,,,,,
338142436,,SF MARINE 7,,,,11.279999732971199,,,
338142437,,SF MARINE 3,,,,9.44999980926514,,,
338142695,,MISS PERCEPTION,,,,,,,
338143242,,SOLANO SHERIFF M28,,,,8.52999973297119,,,
338144123,,PERFECT GAME,,,,7.0100002288818395,,,
338144542,,,,,,,,,
338145048,,,,,,,,,
338145223,,KELPFISH,,WAM8729,,,,,
338145261,,,,,,,,,
338145727,,ANGEL ISLAND,,,,8.22999954223633,,,
338145824,,KRYSTAL MARIE,,,,6.71000003814697,,,
338145829,,,,,,,,,
338146548,,,,,,,,,
338146781,,,,,,,,,
338147107,,,,,,,,,
338151132,,OFF SEASON,,,,7.619999885559079,,,
338151435,,,,,,,,,
338151455,,GATEWAY III,,,,11.890000343322802,,,
338152221,,SOUNDER,,,,7.92000007629395,,,
338153110,,FULL THROTTLE,,,,8.52999973297119,,,
338154305,,,,,,,,,
338156768,,FIRST CABIN,,,,,,,
338157577,,,,,,,,,
338157827,,SWELL DANCER,,,,9.44999980926514,,,
338157903,,MUSCULUS,,,,,,,
338157948,,AVALON,,,,11.279999732971199,,,
338159090,,,,,,,,,
338159346,,SAUSALITO PD MARINE1,,,,8.22999954223633,,,
338159366,,,,,,,,,
338159382,,STFYC JOHNSON,,,,6.400000095367429,,,
338159944,,LIBERTY,,,,9.19999980926514,,,
338160167,,REDEMPTION,,,,,,,
338160759,,,,,,,,,
338160927,,NIKKEI MARU,,,,,,,
338161338,,,,,,,,,
338161567,,VESPER,,,,,,,
338162321,,LUMMI PATROL,,,,10.0600004196167,,,
338162867,,SIX BROTHERS,,,,9.75,,,
338162966,,EXCALIBER,,,,,,,
338163019,,SF MARINE 10,,,,,,,
338163877,,MORRO BAY PATROL,,,,8.84000015258789,,,
338164188,,T L RICHARDS,,,,9.44999980926514,,,
338164276,,REEL TIME,,,,,,,
338164283,,ALUMINATOR,,,,,,,
338164337,,BIG DADDY,,,,8.52999973297119,,,
338164703,,CCFR FIRE BOAT 24,,,,,,,
338164777,,,,,,,,,
338165129,,,,,,,,,
338165901,,PACIFIC DREAM II,,,,,,,
338165955,,JACK,,,,,,,
338166141,,NANTUCKET,,,,,,,
338166305,,,,,,,,,
338166398,,LADY FISH,,,,,,,
338166523,,GOLDFISH,,,,,,,
338166865,,,,,,,,,
338166967,,VANCOUVER FIREBOAT 1,,,,,,,
338167056,,,,,,,,,
338167269,,,,,,,,,
338167311,,VAKA AMA,,,,,,,
338167584,,THUNDERBIRD,,,,22.739999771118196,,,
338167589,,THOMAS V ALLEN JR,,,,,,,
338167626,,,,,,,,,
338167933,,,,,,,,,
338169007,,WINDNTIDE,,,,,,,
338169652,,,,,,,,,
338169662,,SATURN-02,,,,1.5199999809265101,,,
338169735,,SAN FRANCISCO,,,,9.14000034332275,,,
338169898,,MERCURY,,,,10.0600004196167,,,
338171267,,,,,,,,,
338172817,,,,,,,,,
338173126,,CHING SHIH,,,,12.8000001907349,,,
338173579,,,,,,,,,
338174415,,VICTORY,,,,11.279999732971199,,,
338174439,,ANN-ELYSE,,,,,,,
338174911,,RESEARCH 1,,,,5.94000005722046,,,
338175056,,TUNA HELPER,,,,8.64000034332275,,,
338175058,,COJO,,,,,,,
338175462,,CF7231RJ,,,,,,,
338176313,,PURSUIT 2550,,,,,,,
338176511,,BABY DOLL,,,,12.029999732971199,,,
338176963,,WHISPER,,,,13.4099998474121,,,
338177479,,SPOOLED UP,,,,,,,
338177537,,,,,,,,,
338179262,,SAILDRONE 127,,,,6.099999904632571,,,
338180213,,DROPNIN,,,,7.15999984741211,,,
338180724,,MCFD 15R9 RWC,,,,,,,
338180757,,CF4576XS,,,,5.4899997711181605,,,
338181011,,MARIN CO FD RWC 15R1,,,,,,,
338181091,,FISH STALKER,,,,7.619999885559079,,,
338181425,,BLUE DIAMOND,,,,10.3599996566772,,,
338181563,,LA CONCHA II,,,,13.720000267028801,,,
338181692,,ENDEAVOUR,,,,14.0500001907349,,,
338182085,,,,,,,,,
338182536,,WINDTRIP INFINITY,,,,9.14000034332275,,,
338182804,,PURA VIDA,,,,,,,
338182884,,VENTUS,,,,,,,
338182959,,,,,,,,,
338183029,,BLUE HERON,,,,,,,
338183069,,GRATITUDE,,,,,,,
338183108,,PURA VIDA,,,,,,,
338183404,,MILES AWEIGH,,,,,,,
338183515,,,,,,,,,
338183646,,FOUR NOW,,,,,,,
338183927,,ENDLESS SUMMER,,,,,,,
338184202,,,,,,,,,
338184357,,,,,,,,,
338184866,,,,,,,,,
338185717,,WHALE FISH,,,,,,,
338186502,,STEEL N TIME,,,,,,,
338186925,,,,,,,,,
338187224,,MCFD 15R7 RWC,,,,,,,
338187226,,MCFD 15R8 RWC,,,,,,,
338187545,,,,,,,,,
338187971,,ALCHIMISTE,,,,,,,
338189116,,INVICTUS,,,,,,,
338189952,,SABAI SABAI,,,,,,,
338190423,,ISLAND LURE,,,,10.0600004196167,,,
338191636,,,,,,,,,
338191842,,2LEMETRY,,,,9.44999980926514,,,
338192032,,,,,,,,,
338192293,,,,,,,,,
338192797,,,,,,,,,
338192901,,JULIA,,,,7.32000017166138,,,
338193601,,ELLA BELLA,,,,,,,
338195571,,,,,,,,,
338196336,,,,,,,,,
338196714,,LA PALOMA BLANCA,,,,,,,
338196719,,,,,,,,,
338197303,,,,,,,,,
338197582,,,,,,,,,
338198055,,,,,,,,,
338198162,,,,,,,,,
338198379,,MCSO SAFE,,,,7.619999885559079,,,
338198423,,ROSS ISLAND DESCHUTE,,,,,,,
338198425,,ROSS ISLAND ROSSIE,,,,,,,
338198669,,,,,,,,,
338198711,,CHATELAINE,,,,,,,
338198712,,OSPREY,,,,,,,
338198863,,BULLFROG,,,,,,,
338198864,,OLD MAN IV,,,,,,,
338199099,,SAIKHON,,,,7.92000007629395,,,
338199279,,ARIAS 2,,,,5.300000190734861,,,
338199521,,,,,,,,,
338199554,,,,,,,,,
338199951,,ISLAND TIME,,,,7.92000007629395,,,
338200171,,NWFR MARINE 25,,,,,,,
338200899,,IMAGINE,,,,,,,
338204444,,RED DOG,,,,8.52999973297119,,,
338204748,,,,,,,,,
338205065,,,,,,,,,
338205245,,CCSO SHERIFF 1,,,,7.619999885559079,,,
338205428,,,,,,,,,
338205552,,SAC SHERIFF MARINE 2,,,,8.22999954223633,,,
338205769,,T/T KOMOKWA,,,,,,,
338205971,,PACIFIC BULLY,,,,15.2399997711182,,,
338206158,,THIRSTY BUSINESS,,,,11.5799999237061,,,
338206338,,FAST ESCAPE,,,,5.78999996185303,,,
338206398,,,,,,,,,
338207485,,,,,,,,,
338207648,,,,,,,,,
338208294,,BULLDAWG,,,,9.14000034332275,,,
338208626,,,,,,,,,
338209235,,,,,,,,,
338209422,,KODIAK,,,,7.92000007629395,,,
338209675,,DOUBLE A,,,,,,,
338210551,,TIBURON,,,,,,,
338210748,,HAYWARD FIRE RB1,,,,6.099999904632571,,,
338210856,,CAREFREE,,,,13.4099998474121,,,
338211565,,KATHY ANN,,,,7.0100002288818395,,,
338211688,,,,,,,,,
338212822,,ARK 2,,,,,,,
338212827,,ARK 3,,,,,,,
338213316,,,,,,,,,
338213512,,LUCKY DOG,,,,8.52999973297119,,,
338213734,,,,,,,,,
338213829,,T/T VENTURE MORE,,,,,,,
338214139,,NO SURRENDER,,,,8.52999973297119,,,
338214154,,,,,,,,,
338214659,,BUOY SWIFT 17,,,,,,,
338214661,,BUOY SWIFT 11,,,,,,,
338214702,,ROCKFISH,,,,10.3599996566772,,,
338215436,,OUTLAW EAGLE,,,,,,,
338215563,,T/T ITSAFISHER,,,,,,,
338215647,,PERFECT WORLD,,,,,,,
338215868,,,,,,,,,
338215919,,CROSSFIRE,,,,12.1899995803833,,,
338216334,,,,,,,,,
338216954,,,,,,,,,
338217187,,,,,,,,,
338217684,,SOUND VENTURE,,,,11.5799999237061,,,
338218222,,BUOY SWIFT 12,,,,,,,
338218359,,,,,,,,,
338218435,,,,,,,,,
338218679,,TOTAL FISHERMAN 1,,,,,,,
338218831,,,,,,,,,
338219243,,ANDIAMO,,,,,,,
338219285,,LIFE AQUATIC,,,,,,,
338219426,,ANGRY BIRD,,,,9.14000034332275,,,
338219588,,SHEREKHAN,,,,7.92000007629395,,,
338221251,,,,,,,,,
338223371,,MAGIC,,,,,,,
338223467,,,,,,,,,
338223765,,AVENTURA,,,,,,,
338223955,,,,,,,,,
338224027,,,,,,,,,
338224372,,,,,,,,,
338224428,,,,,,,,,
338224484,,,,,,,,,
338224580,,,,,,,,,
338226904,,,,,,,,,
338227057,,TUTU,,,,9.75,,,
338227114,,,,,,,,,
338227234,,VINTAGE II,,,,,,,
338227582,,OCEAN WARRIOR,,,,,,,
338227616,,ADELANTE,,,,,,,
338227799,,,,,,,,,
338228755,,,,,,,,,
338228903,,KYRIE,,,,,,,
338229194,,,,,,,,,
338229693,,BLUE BUD,,,,,,,
338229881,,ONE TWENTY,,,,,,,
338230035,,,,,,,,,
338230282,,OBSERVER,,,,8.52999973297119,,,
338230283,,DAWN BREAKER,,,,,,,
338230284,,,,,,,,,
338230285,,,,,,,,,
338230535,,ORION,,,,9.75,,,
338230613,,,,,,,,,
338230624,,,,,,,,,
338230669,,TRADEWINDS GOLF,,,,,,,
338231028,,,,,,,,,
338231072,,OFF COURSE,,,,,,,
338231204,,,,,,,,,
338231219,,,,,,,,,
338231269,,,,,,,,,
338231447,,,,,,,,,
338231678,,,,,,,,,
338231679,,,,,,,,,
338231803,,,,,,,,,
338231957,,,,,,,,,
338232047,,WINDFALL,,,,,,,
338232644,,,,,,,,,
338232681,,SANTA FE,,,,,,,
338233008,,,,,,,,,
338233213,,,,,,,,,
338233446,,EIGHTY PROOF,,,,,,,
338233485,,,,,,,,,
338233486,,,,,,,,,
338233487,,,,,,,,,
338233488,,,,,,,,,
338233489,,,,,,,,,
338233491,,,,,,,,,
338233493,,REDEEMED,,,,,,,
338234032,,SILENT WONDER,,,,,,,
338234208,,BLACK PEARL,,,,,,,
338234738,,,,,,,,,
338234783,,CAURINUS,,,,,,,
338236435,,,,,,,,,
338236806,,SWIFT 22,,,,,,,
338236807,,SWIFT 23,,,,,,,
338236808,,SWIFT 24,,,,,,,
338236869,,,,,,,,,
338237022,,,,,,,,,
338237023,,,,,,,,,
338237026,,,,,,,,,
338237028,,,,,,,,,
338237318,,,,,,,,,
338237397,,,,,,,,,
338237438,,,,,,,,,
338238537,,WN9247SK,,,,,,,
338238713,,,,,,,,,
338238987,,SOMAND,,,,,,,
338239395,,,,,,,,,
338239917,,,,,,,,,
338240178,,,,,,,,,
338240217,,,,,,,,,
338240771,,,,,,,,,
338241384,,,,,,,,,
338241848,,,,,,,,,
338241851,,,,,,,,,
338241853,,,,,,,,,
338241854,,,,,,,,,
338241855,,,,,,,,,
338241856,,,,,,,,,
338241858,,,,,,,,,
338241859,,,,,,,,,
338242544,,,,,,,,,
338242745,,,,,,,,,
338242835,,,,,,,,,
338242893,,,,,,,,,
338242894,,,,,,,,,
338242897,,,,,,,,,
338242898,,,,,,,,,
338242899,,,,,,,,,
338242901,,,,,,,,,
338242902,,,,,,,,,
338242903,,,,,,,,,
338242904,,,,,,,,,
338242905,,,,,,,,,
338243372,,TWINS AGAIN,,,,,,,
338243542,,PARROT HEAD,,,,,,,
338244002,,,,,,,,,
338244425,,,,,,,,,
338244766,,,,,,,,,
338252702,,,,,,,,,
338252703,,,,,,,,,
338252704,,,,,,,,,
338253145,,WHISKEY GIRL,,,,,,,
338253207,,,,,,,,,
338253266,,,,,,,,,
338253434,,,,,,,,,
338253498,,,,,,,,,
338253824,,,,,,,,,
338254084,,,,,,,,,
338254352,,SOLITAIRE III,,,,,,,
338254622,,SEAHOME,,,,,,,
338254905,,,,,,,,,
338254928,,,,,,,,,
338300157,,LEGACY,,,,,,,
338300171,,,,,,,,,
338300287,,,,,,,,,
338300727,,,,,,,,,
338300729,,,,,,,,,
338300732,,,,,,,,,
338300733,,,,,,,,,
338300734,,,,,,,,,
338301045,,,,,,,,,
338301131,,,,,,,,,
338301189,,VICKY LYNN,,,,,,,
338301269,,KRISTEN MARIE,,,,,,,
338301337,,GLORIA CHRISTINE,,,,,,,
338301475,,SUNSEEKER,,,,,,,
338301503,,,,,,,,,
338301698,,WANDERLUST,,,,,,,
338301705,,RESTLESS NATIVE,,,,,,,
338301738,,,,,,,,,
338301828,,,,,,,,,
338302042,,,,,,,,,
338302272,,,,,,,,,
338302287,,BRIGHT STAR,,,,,,,
338302389,,,,,,,,,
338302463,,SANS SOUCI,,,,,,,
338302467,,,,,,,,,
338302541,,THE BOTMOBILE,,,,,,,
338302698,,,,,,,,,
338302821,,,,,,,,,
338303006,,,,,,,,,
338303007,,,,,,,,,
338303012,,KATHLEEN N,,,,,,,
338303118,,,,,,,,,
338303563,,,,,,,,,
338303739,,,,,,,,,
338303886,,,,,,,,,
338303928,,,,,,,,,
338303934,,,,,,,,,
338309000,,,,,,,,,
338454001,,,,,,,,,
338494699,,,,,,,,,
338688770,,,,,,,,,
338857048,,,,,,,,,
338859097,,,,,,,,,
338926774,,CG231724,,,,,,,
340628872,,,,,,,,,
341199000,,,,,,,,,
341827336,,,,,,,,,
342328196,,,,,,,,,
342651088,,,,,,,,,
349567153,,,,,,,,,
351187000,,,,,,,,,
351246000,,,,,,,,,
351421000,,,,,,,,,
351783000,,,,,,,,,
352039000,,,,,,,,,
352089000,,,,,,,,,
352466000,,,,,,,,,
352597000,,,,,,,,,
352669000,,,,,,,,,
352683970,,,,,,,,,
352684000,,,,,,,,,
352715000,,,,,,,,,
353264000,,,,,,,,,
353368000,,,,,,,,,
353751000,,,,,,,,,
353865000,,,,,,,,,
354013000,,,,,,,,,
354591004,,,,,,,,,
354683556,,,,,,,,,
354739000,,,,,,,,,
354785000,,,,,,,,,
